127.0.0.1 - - [22/Jan/2017:11:21:38 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mm/assets/css/amazeui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/layer/layer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mm/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mgt/css/tr.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mgt/images/logo_mgt.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mgt/images/iphone-banner.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mgt/images/iphone-banner2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mgt/images/fd_newyear2017_bg01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/orand HTTP/1.1" 200 311
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/layer/skin/layer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mgt/images/fd_newyear2017_bg02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:31 +0800] "GET /91fd/mm/assets/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:32 +0800] "GET /91fd/mm/images/fd152.png HTTP/1.1" 200 11049
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:39 +0800] "POST /91fd/mgt/loginSave.xhtml HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:41 +0800] "GET /91fd/mgt/index.xhtml HTTP/1.1" 200 20252
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:41 +0800] "GET /91fd/mm/assets/css/admin.css HTTP/1.1" 200 4972
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:41 +0800] "GET /91fd/fusionchart/FusionCharts.js HTTP/1.1" 200 14015
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:41 +0800] "GET /91fd/mm/images/fd69.png HTTP/1.1" 200 5099
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:42 +0800] "GET /91fd/mm/assets/i/favicon.png HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:30:43 +0800] "POST /91fd/mgt/indexdata.xhtml HTTP/1.1" 200 526
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:31:40 +0800] "POST /91fd/mgt/indexdata.xhtml HTTP/1.1" 200 526
0:0:0:0:0:0:0:1 - - [22/Jan/2017:12:31:42 +0800] "POST /91fd/mgt/indexdata.xhtml HTTP/1.1" 200 526
